Incident ID,Offence Code,CR Number,Victims,Crime Name1,Crime Name2,Crime Name3,Police District Name,Block Address,City,State,Zip Code,Place,Address Number,Street Prefix,Street Name,Street Suffix,Street Type,Start_Date_Time,End_Date_Time,Police District Number
201122605,2404,17010173,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,SILVER SPRING,1600 BLK N SPRINGWOOD DR,SILVER SPRING,MD,20910,Street - Residential,1600,N,SPRINGWOOD,,DR,2/24/2017 22:00,2/25/2017 7:00,3D
201122606,2999,17010179,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),ROCKVILLE,11300 BLK  GAINSBOROUGH RD,POTOMAC,MD,20854,School/College - DO NOT USE,11300,,GAINSBOROUGH,,RD,2/24/2017 19:00,2/25/2017 6:00,1D
201122608,1315,17010185,1,Crime Against Person,Aggravated Assault,ASSAULT - AGGRAVATED - OTHER,WHEATON,12200 BLK  VEIRS MILL RD,SILVER SPRING,MD,20906,Parking Lot - Commercial,12200,,VEIRS MILL,,RD,2/25/2017 11:47,,4D
201122610,2604,17010190,1,Crime Against Property,Impersonation,FRAUD - IMPERSONATION,WHEATON,1800 BLK  CHAPEL HILL RD,SILVER SPRING,MD,20906,Other/Unknown,1800,,CHAPEL HILL,,RD,2/24/2017 11:00,,4D
201122611,1313,17010181,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,WHEATON,3700 BLK  BEL PRE RD,SILVER SPRING,MD,20906,Residence - Apartment/Condo,3700,,BEL PRE,,RD,2/25/2017 11:17,,4D
201122612,2309,17010178,1,Crime Against Property,All other Larceny,LARCENY - FROM YARDS,MONTGOMERY VILLAGE,1  BLK  PARK AVE,GAITHERSBURG,MD,20877,Parking Lot - Commercial,1,,PARK,,AVE,2/25/2017 10:57,,6D
201122613,2305,17009128,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,4200 BLK  RED CEDAR LA,BURTONSVILLE,MD,20866,Residence - Driveway,4200,,RED CEDAR,,LA,2/19/2017 20:00,2/20/2017 6:30,3D
201122614,2305,17010159,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,3300 BLK  SEAPORT WAY,SILVER SPRING,MD,20902,Residence - Driveway,3300,,SEAPORT,,WAY,2/24/2017 23:00,2/25/2017 8:00,4D
201122616,2999,17008985,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),MONTGOMERY VILLAGE,1300 BLK  CARLSBAD DR,GAITHERSBURG,MD,20877,Street - In vehicle,1300,,CARLSBAD,,DR,2/18/2017 14:00,2/19/2017 10:00,6D
201122617,2305,17010196,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,GERMANTOWN,23000 BLK  TURTLE ROCK TER,CLARKSBURG,MD,20871,Street - Residential,23000,,TURTLE ROCK,,TER,2/24/2017 19:00,2/25/2017 9:30,5D
201122618,2308,17010195,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,ROCKVILLE,1  BLK  MARYLAND AVE,ROCKVILLE,MD,20850,Restaurant,1,,MARYLAND,,AVE,2/24/2017 12:39,2/24/2017 13:30,1D
201122619,3562,17010097,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,WHEATON,11200 BLK  GEORGIA AVE,SILVER SPRING,MD,20902,Street - Commercial,11200,,GEORGIA,,AVE,2/24/2017 20:52,,4D
201122620,2399,17010188,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),WHEATON,10900 BLK  INWOOD AVE,SILVER SPRING,MD,20902,Street - Other,10900,,INWOOD,,AVE,2/25/2017 11:16,,4D
201122621,9199,17010198,1,Other,All Other Offenses,POLICE INFORMATION,MONTGOMERY VILLAGE,400 BLK  CHRISTOPHER AVE,GAITHERSBURG,MD,20886,Residence - Apartment/Condo,400,,CHRISTOPHER,,AVE,2/25/2017 12:53,,6D
201122622,9101,17010194,1,Other,All Other Offenses,SUDDEN DEATH,BETHESDA,10300 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,Residence - Apartment/Condo,10300,,ROCKVILLE,,PIK,2/24/2017 12:30,2/25/2017 12:55,2D
201122623,3562,17010163,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,SILVER SPRING,9400 BLK  GEORGIA AVE,SILVER SPRING,MD,20910,Street - In vehicle,9400,,GEORGIA,,AVE,2/25/2017 9:52,2/25/2017 10:00,3D
201122624,2305,17010204,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,1  BLK E WAYNE AVE,SILVER SPRING,MD,20901,Parking Lot - Residential,1,E,WAYNE,,AVE,2/25/2017 12:42,,3D
201122625,2202,17010205,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,CITY OF TAKOMA PARK,1  BLK  PHILADELPHIA AVE,TAKOMA PARK,MD,20912,Residence - Single Family,1,,PHILADELPHIA,,AVE,2/22/2017 0:00,2/25/2017 15:09,8D
201122626,2404,17010207,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,BETHESDA,5100 BLK  MANNING DR,BETHESDA,MD,20814,Residence - Driveway,5100,,MANNING,,DR,2/12/2017 17:00,2/25/2017 14:50,2D
201122627,2303,17010203,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,GERMANTOWN,20900 BLK  FREDERICK RD,GERMANTOWN,MD,20876,Retail - Department/Discount Store,20900,,FREDERICK,,RD,2/25/2017 14:52,,5D
201122629,2305,17010218,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,14700 BLK  WEXHALL TER,BURTONSVILLE,MD,20866,Parking Lot - Residential,14700,,WEXHALL,,TER,2/24/2017 19:00,2/25/2017 13:30,3D
201122630,2399,17010219,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),CITY OF TAKOMA PARK,1  BLK  WALNUT AVE,TAKOMA PARK,MD,20912,Residence - Single Family,1,,WALNUT,,AVE,2/19/2017 0:00,2/25/2017 16:32,8D
201122631,2399,17010213,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),ROCKVILLE,800 BLK E GUDE DR,ROCKVILLE,MD,20850,Commercial - Office Building,800,E,GUDE,,DR,1/17/2017 7:00,2/25/2017 16:00,1D
201122632,9106,17010206,1,Other,All Other Offenses,MENTAL ILLNESS,BETHESDA,11300 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20895,Retail - Clothing,11300,,ROCKVILLE,,PIK,2/25/2017 14:45,,2D
201122632,2303,17010206,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,BETHESDA,11300 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20895,Retail - Clothing,11300,,ROCKVILLE,,PIK,2/25/2017 14:45,,2D
201122633,2604,17010223,1,Crime Against Property,Impersonation,FRAUD - IMPERSONATION,BETHESDA,7700 BLK  CONNECTICUT AVE,CHEVY CHASE,MD,20815,Other/Unknown,7700,,CONNECTICUT,,AVE,2/23/2017 20:30,,2D
201122634,4104,17010226,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,GERMANTOWN,11600 BLK  MIDDLEBROOK RD,GERMANTOWN,MD,20876,Gas Station,11600,,MIDDLEBROOK,,RD,2/25/2017 17:00,2/25/2017 17:10,5D
201122635,2303,17010224,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,MONTGOMERY VILLAGE,700 BLK  CENTER POINT WAY,GAITHERSBURG,MD,20878,Retail - Other,700,,CENTER POINT,,WAY,2/25/2017 16:50,2/25/2017 16:58,6D
201122636,2305,17010229,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,WHEATON,2200 BLK  GEORGIAN WOODS PL,SILVER SPRING,MD,20902,Parking Lot - Residential,2200,,GEORGIAN WOODS,,PL,2/24/2017 19:30,2/25/2017 12:00,4D
201122637,9106,17010228,1,Other,All Other Offenses,MENTAL ILLNESS,ROCKVILLE,1600 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20850,Retail - Other,1600,,ROCKVILLE,,PIK,2/25/2017 16:54,,1D
201122638,2308,17010187,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,CITY OF TAKOMA PARK,6900 BLK  LAUREL AVE,TAKOMA PARK,MD,20912,Restaurant,6900,,LAUREL,,AVE,2/25/2017 11:47,2/25/2017 11:50,8D
201122639,5404,17010143,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,MONTGOMERY VILLAGE,400 BLK N FREDERICK AVE,GAITHERSBURG,MD,20878,Parking Lot - Commercial,400,N,FREDERICK,,AVE,2/25/2017 2:50,,6D
201122640,2305,17010212,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,8700 BLK  DELCRIS DR,MONTGOMERY VILLAGE,MD,20886,Residence -Townhouse/Duplex,8700,,DELCRIS,,DR,2/24/2017 11:00,2/25/2017 10:00,6D
201122640,2902,17010212,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,MONTGOMERY VILLAGE,8700 BLK  DELCRIS DR,MONTGOMERY VILLAGE,MD,20886,Residence -Townhouse/Duplex,8700,,DELCRIS,,DR,2/24/2017 11:00,2/25/2017 10:00,6D
201122641,2303,17009056,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,MONTGOMERY VILLAGE,15700 BLK  SHADY GROVE RD,GAITHERSBURG,MD,20850,Retail - Clothing,15700,,SHADY GROVE,,RD,2/19/2017 18:17,,6D
201122642,2002,17008802,1,Crime Against Property,Arson,ARSON - RESIDENTIAL-ENDANGERED LIFE,GERMANTOWN,19200 BLK  CIRCLE GATE DR,GERMANTOWN,MD,20874,Residence - Apartment/Condo,19200,,CIRCLE GATE,,DR,2/18/2017 1:44,,5D
201122643,9101,17010199,1,Other,All Other Offenses,SUDDEN DEATH,MONTGOMERY VILLAGE,9700 BLK  MEDICAL CENTER DR,ROCKVILLE,MD,20850,Residence - Nursing Home,9700,,MEDICAL CENTER,,DR,2/25/2017 13:19,,6D
201122644,2399,17010232,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),GERMANTOWN,13300 BLK  WATERSIDE CIR,GERMANTOWN,MD,20874,Other/Unknown,13300,,WATERSIDE,,CIR,11/1/2016 0:00,,5D
201122645,3562,17010221,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,SILVER SPRING,13500 BLK  ASTON MANOR DR,SILVER SPRING,MD,20904,Street - In vehicle,13500,,ASTON MANOR,,DR,2/25/2017 16:58,,3D
201122646,9199,17010145,1,Other,All Other Offenses,POLICE INFORMATION,MONTGOMERY VILLAGE,500 BLK  DIAMONDBACK DR,GAITHERSBURG,MD,20878,Street - In vehicle,500,,DIAMONDBACK,,DR,2/25/2017 3:06,,6D
201122647,2999,17010210,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),WHEATON,1800 BLK  MIDDLEBRIDGE DR,SILVER SPRING,MD,20906,Residence - Single Family,1800,,MIDDLEBRIDGE,,DR,2/19/2017 22:00,2/20/2017 22:00,4D
201122648,5404,17010235,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,WHEATON,4300 BLK  RANDOLPH RD,SILVER SPRING,MD,20906,Street - In vehicle,4300,,RANDOLPH,,RD,2/25/2017 18:14,,4D
201122649,9105,17010201,1,Other,All Other Offenses,LOST PROPERTY,ROCKVILLE,700 BLK  KING FARM BLV,ROCKVILLE,MD,20850,Residence - Apartment/Condo,700,,KING FARM,,BLV,2/18/2017 8:00,2/25/2017 14:14,1D
201122650,5404,17010138,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,SILVER SPRING,11200 BLK  OAK LEAF DR,SILVER SPRING,MD,20904,Street - In vehicle,11200,,OAK LEAF,,DR,2/25/2017 1:40,,3D
201122651,9021,17010217,1,Not a Crime,Runaway,JUVENILE - RUNAWAY,SILVER SPRING,3600 BLK  ALPEN GREEN WAY,BURTONSVILLE,MD,20866,Residence -Townhouse/Duplex,3600,,ALPEN GREEN,,WAY,2/25/2017 15:57,,3D
201122652,9199,17010249,1,Other,All Other Offenses,POLICE INFORMATION,ROCKVILLE,13900 BLK  NATIA MANOR DR,GAITHERSBURG,MD,20878,Street - Other,13900,,NATIA MANOR,,DR,2/25/2017 19:22,,1D
201122653,1206,17010119,1,Crime Against Property,Robbery,ROBBERY - STREET-STRONG-ARM,MONTGOMERY VILLAGE,1100 BLK  SOUTHERN NIGHT LA,GAITHERSBURG,MD,20879,Street - Other,1100,,SOUTHERN NIGHT,,LA,2/24/2017 23:18,,6D
201122654,2903,17010243,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PUBLIC,WHEATON,15100 BLK  BAUER DR,ROCKVILLE,MD,20853,School/College - DO NOT USE,15100,,BAUER,,DR,2/25/2017 19:24,,4D
201122655,2303,17010214,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902,Retail - Department/Discount Store,11100,,VEIRS MILL,,RD,2/25/2017 16:07,,4D
201122656,9021,17010130,1,Not a Crime,Runaway,JUVENILE - RUNAWAY,MONTGOMERY VILLAGE,18600 BLK  AZALEA DR,DERWOOD,MD,20855,Residence - Single Family,18600,,AZALEA,,DR,2/25/2017 0:41,,6D
201122657,1313,17010238,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,SILVER SPRING,12300 BLK  TREETOP DR,SILVER SPRING,MD,20904,Residence - Apartment/Condo,12300,,TREETOP,,DR,2/25/2017 17:57,,3D
201122658,5404,17010147,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,SILVER SPRING,900 BLK  NORTHAMPTON DR,SILVER SPRING,MD,20904,Street - In vehicle,900,,NORTHAMPTON,,DR,2/25/2017 3:02,,3D
201122659,9106,17010245,1,Other,All Other Offenses,MENTAL ILLNESS,SILVER SPRING,9200 BLK  THREE OAKS DR,SILVER SPRING,MD,20910,Street - In vehicle,9200,,THREE OAKS,,DR,2/25/2017 19:03,,3D
201122660,5404,17010114,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,GERMANTOWN,11700 BLK  MIDDLEBROOK RD,GERMANTOWN,MD,20876,Street - In vehicle,11700,,MIDDLEBROOK,,RD,2/24/2017 22:20,,5D
201122661,5404,17009107,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,SILVER SPRING,8800 BLK  PINEY BRANCH RD,SILVER SPRING,MD,,Street - In vehicle,8800,,PINEY BRANCH,,RD,2/20/2017 1:13,,3D
201122662,1399,17010220,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,WHEATON,2800 BLK  UNIVERSITY BLV W,KENSINGTON,MD,20902,Parking Lot - Commercial,2800,,UNIVERSITY,W,BLV,2/25/2017 16:16,2/25/2017 16:36,4D
201122663,2308,17010258,1,Crime Against Property,Theft from Building,LARCENY - FROM BLDG,BETHESDA,7100 BLK  DEMOCRACY BLV,BETHESDA,MD,20814,Retail - Mall,7100,,DEMOCRACY,,BLV,2/25/2017 20:30,2/25/2017 21:15,2D
201122664,2303,17010208,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902,Retail - Department/Discount Store,11100,,VEIRS MILL,,RD,2/25/2017 15:31,,4D
201122665,3562,17010144,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,BETHESDA,32000 BLK  IL495 X33 TO X31 HWY,SILVER SPRING,MD,20895,Street - In vehicle,32000,,IL495 X33 TO X31,,HWY,2/25/2017 2:24,,2D
201122666,2699,17010252,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD (DESCRIBE OFFENSE),MONTGOMERY VILLAGE,19200 BLK  MONTGOMERY VILLAGE AVE,MONTGOMERY VILLAGE,MD,20886,Restaurant,19200,,MONTGOMERY VILLAGE,,AVE,2/4/2017 12:00,2/25/2017 19:47,6D
201122667,2305,17010260,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,8700 BLK  TRYAL CT,MONTGOMERY VILLAGE,MD,20886,Parking Lot - Residential,8700,,TRYAL,,CT,2/24/2017 18:00,2/25/2017 20:00,6D
201122668,2303,17010251,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,GERMANTOWN,20900 BLK  FREDERICK RD,GERMANTOWN,MD,20874,Retail - Appliances/Electronics,20900,,FREDERICK,,RD,2/25/2017 19:48,2/25/2017 20:10,5D
201122669,2399,17010244,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),BETHESDA,10900 BLK  CONNECTICUT AVE,KENSINGTON,MD,20895,Residence - Apartment/Condo,10900,,CONNECTICUT,,AVE,2/25/2017 15:20,2/25/2017 15:30,2D
201122670,2399,17010231,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),GERMANTOWN,19900 BLK  DUNSTABLE CIR,GERMANTOWN,MD,20876,Street - Residential,19900,,DUNSTABLE,,CIR,2/25/2017 17:23,,5D
201122671,2999,17010236,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY (DESCRIBE OFFENSE),GERMANTOWN,19300 BLK  MATENY HILL RD,GERMANTOWN,MD,20874,Air/Bus/Train/Metro Terminal,19300,,MATENY HILL,,RD,2/25/2017 18:16,2/25/2017 18:16,5D
201122672,9106,17010256,1,Other,All Other Offenses,MENTAL ILLNESS,BETHESDA,11300 BLK  CONNECTICUT AVE,SILVER SPRING,MD,20895,Residence - Single Family,11300,,CONNECTICUT,,AVE,2/25/2017 20:46,,2D
201122673,2101,17010261,1,Crime Against Property,Extortion/Blackmail,EXTORT - THREAT INJURE PERSON,SILVER SPRING,1000 BLK  QUEBEC TER,SILVER SPRING,MD,20903,Residence - Apartment/Condo,1000,,QUEBEC,,TER,2/9/2017 12:00,,3D
201122674,5404,17010253,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,BETHESDA,8400 BLK  CONNECTICUT AVE,CHEVY CHASE,MD,20815,Street - In vehicle,8400,,CONNECTICUT,,AVE,2/25/2017 20:19,,2D
201122675,9106,17010267,1,Other,All Other Offenses,MENTAL ILLNESS,SILVER SPRING,4300 BLK  LEATHERWOOD TER,BURTONSVILLE,MD,20866,Residence -Townhouse/Duplex,4300,,LEATHERWOOD,,TER,2/25/2017 21:34,2/25/2017 23:00,3D
201122676,2303,17010247,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,SILVER SPRING,8600 BLK  COLESVILLE RD,SILVER SPRING,MD,20910,Retail - Clothing,8600,,COLESVILLE,,RD,2/25/2017 19:10,2/25/2017 19:15,3D
201122677,9106,17010265,1,Other,All Other Offenses,MENTAL ILLNESS,SILVER SPRING,11200 BLK  OAK LEAF DR,SILVER SPRING,MD,20904,Hospital/Emergency Care Center,11200,,OAK LEAF,,DR,2/25/2017 18:00,,3D
201122678,3564,17010264,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA (DESCRIBE OFFENSE),GERMANTOWN,19900 BLK  FREDERICK RD,GERMANTOWN,MD,20876,Street - In vehicle,19900,,FREDERICK,,RD,2/25/2017 22:04,,5D
201122679,7099,17010270,1,Crime Against Society,All Other Offenses,CRIMES AGAINST PERSON,SILVER SPRING,13900 BLK  CASTLE BLV,SILVER SPRING,MD,20904,Residence - Apartment/Condo,13900,,CASTLE,,BLV,2/25/2017 21:30,2/25/2017 22:30,3D
201122680,9106,17010288,1,Other,All Other Offenses,MENTAL ILLNESS,ROCKVILLE,13000 BLK  TWINBROOK PKW,ROCKVILLE,MD,20852,Residence - Apartment/Condo,13000,,TWINBROOK,,PKW,2/26/2017 1:15,,1D
201122681,9021,17010286,1,Not a Crime,Runaway,JUVENILE - RUNAWAY,WHEATON,3100 BLK  HEWITT AVE,SILVER SPRING,MD,20906,Residence - Apartment/Condo,3100,,HEWITT,,AVE,2/25/2017 17:30,,4D
201122682,3562,17010117,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,WHEATON,2700 BLK  SNOWBIRD TER,SILVER SPRING,MD,20906,Parking Lot - Residential,2700,,SNOWBIRD,,TER,2/24/2017 22:05,,4D
201122682,3550,17010117,1,Crime Against Society,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,WHEATON,2700 BLK  SNOWBIRD TER,SILVER SPRING,MD,20906,Parking Lot - Residential,2700,,SNOWBIRD,,TER,2/24/2017 22:05,,4D
201122683,9106,17010266,1,Other,All Other Offenses,MENTAL ILLNESS,MONTGOMERY VILLAGE,400 BLK  QUINCE ORCHARD RD,GAITHERSBURG,MD,20878,Hotel/Motel/Etc.,400,,QUINCE ORCHARD,,RD,2/25/2017 22:13,,6D
201122684,4104,17010283,1,Crime Against Society,Liquor Law Violations,LIQUOR - POSSESS,SILVER SPRING,600 BLK  UNIVERSITY BLV E,SILVER SPRING,MD,,Street - In vehicle,600,,UNIVERSITY,E,BLV,2/26/2017 0:17,,3D
201122685,9105,17008927,1,Other,All Other Offenses,LOST PROPERTY,WHEATON,13700 BLK  CONNECTICUT AVE,ROCKVILLE,MD,20906,Retail - Mall,13700,,CONNECTICUT,,AVE,2/18/2017 23:02,,4D
201122686,2305,17010277,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,8800 BLK  GEORGIA AVE,SILVER SPRING,MD,,Parking Lot - Commercial,8800,,GEORGIA,,AVE,2/25/2017 19:20,2/25/2017 21:30,3D
201122687,2305,17010292,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,8200 BLK  FENTON ST,SILVER SPRING,MD,20910,Parking Lot - Commercial,8200,,FENTON,,ST,2/25/2017 19:00,2/26/2017 2:00,3D
201122688,9199,17010263,1,Other,All Other Offenses,POLICE INFORMATION,BETHESDA,5600 BLK  LITTLE FALLS PKW,BETHESDA,MD,20815,School/College - DO NOT USE,5600,,LITTLE FALLS,,PKW,2/25/2017 22:08,,2D
201122689,4199,17010289,1,Crime Against Society,Liquor Law Violations,LIQUOR (DESCRIBE OFFENSE),CITY OF TAKOMA PARK,7600 BLK  NEW HAMPSHIRE AVE,TAKOMA PARK,MD,20912,Street - In vehicle,7600,,NEW HAMPSHIRE,,AVE,2/26/2017 1:13,2/26/2017 2:00,8D
201122690,9021,17010299,1,Not a Crime,Runaway,JUVENILE - RUNAWAY,WHEATON,2400 BLK  JONES LA,SILVER SPRING,MD,20902,Residence -Townhouse/Duplex,2400,,JONES,,LA,2/25/2017 18:00,,4D
201122691,3806,17010282,1,Crime Against Society,"Family Offenses, NonViolent",FAMILY OFFENSE - NEGLECT CHILD (INCLUDES NONSUPPOR,ROCKVILLE,1200 BLK  THORNDEN RD,ROCKVILLE,MD,20850,Residence - Single Family,1200,,THORNDEN,,RD,2/25/2017 22:52,2/25/2017 22:52,1D
201122692,5404,17010132,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,ROCKVILLE,5700 BLK  NORBECK RD,ROCKVILLE,MD,20850,Street - In vehicle,5700,,NORBECK,,RD,2/25/2017 0:40,2/25/2017 3:30,1D
201122693,9106,17010281,1,Other,All Other Offenses,MENTAL ILLNESS,MONTGOMERY VILLAGE,900 BLK  RABBITT RD,GAITHERSBURG,MD,20877,Street - In vehicle,900,,RABBITT,,RD,2/25/2017 23:50,2/26/2017 0:08,6D
